"","match_string","Passenger.Kilometers","COU","Country","YEA","CO","NMVOC","NOX","PM10","PM2-5","SOX","Legislation","Regulation","Policy","Constitution","air.quality.air.pollution","authorization.permit","basic.legislation","bioenergy","biofuel","data.collection.reporting","electric.vehicle","emissions","emissions.trading","energy.conservation.energy.production","enforcement.compliance","environmental.standards","hydropower.generation","monitoring","nuclear.energy","pollution.control","public.health","renewable.energy","standards","subsidy.incentive","GDPperCAP","TotPop","ROADpGDP","PKperCap","A.CO","A.NOX","A.NMVOC","A.PM10","A.PM2.5","A.SOX","gas.price.usd.per.liter","Total.Rail.Transport","RAILperCAP"
"352","PRT2005",97518,"PRT","Portugal",2005,230.527,40.657,110.791,8.557,7.482,0.597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29620.827264,10503.3,1.26547156728905,9.28451058238839,24.8292032147911,11.9328853165569,4.37901380360549,0.921642549067864,0.805858309235218,0.0643006429582231,1.47,3753,0.357316272028791
"353","PRT2006",97202,"PRT","Portugal",2006,204.995,36.373,108.756,8.549,7.468,0.592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30047.820534,10522.3,1.11598265883583,9.23771418796271,22.1910957439147,11.7730423118866,3.9374459157219,0.925445388983766,0.808425098249007,0.064085117590173,1.56,3876,0.36836052954202
"354","PRT2007",97722,"PRT","Portugal",2007,184.031,32.951,103.499,8.254,7.184,0.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30740.518923,10543,0.79176808190785,9.26889879540928,19.8546778923886,11.1662671353431,3.5550069892143,0.890504922126031,0.77506510304742,0.0619275291131987,1.59,3987,0.378165607512093
"355","PRT2008",96756,"PRT","Portugal",2008,164.849,29.556,98.162,7.919,6.865,0.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30794.260859,10558.2,0.708499386876164,9.16406205603228,17.9886385526479,10.7116254123775,3.22520731737567,0.864136444251519,0.749121945925834,0.0615447600148828,1.61,4213,0.399026349188309
"356","SVK2000",32364,"SVK","Slovak Republic",2000,168.31,20.183,31.586,1.669,1.444,0.693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16309.414106,5400.704,0.706906166768543,5.99255208209893,28.086531029539,5.27087617550365,3.3680141154369,0.278512389568657,0.240965782227166,0.115643550611791,0.69,2870,0.531412201076008
"357","SVK2001",32309,"SVK","Slovak Republic",2001,196.565,22.591,34.563,1.837,1.582,0.698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16906.37673,5379.528,0.578649628197174,6.00591724775854,32.7285561707264,5.75482454622551,3.76145708774645,0.305865020149184,0.263406892692439,0.116218717509053,0.72,2805,0.521421210187957
"358","SVK2002",33214,"SVK","Slovak Republic",2002,180.736,20.629,35.257,2.027,1.762,0.748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17671.608231,5378.661,0.692362462782939,6.1751428468907,29.2683107874992,5.70950354901548,3.34065146531583,0.328251515836695,0.285337528813151,0.121130801107967,0.74,2682,0.498637114330128
"359","SVK2003",32981,"SVK","Slovak Republic",2003,175.522,20.734,35.463,1.994,1.72,0.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18641.062615,5379.331,0.496411723471411,6.1310597916358,28.6283295164489,5.78415497568297,3.38179706358206,0.325229253630878,0.280538774445893,0.0251180065492253,0.96,2316,0.430536808387511
"360","SVK2004",32214,"SVK","Slovak Republic",2004,162.843,18.997,37.631,2.174,1.881,0.163,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,19614.043012,5382.364,0.50309079731662,5.98510245683867,27.2080555302663,6.2874445794996,3.17404758514931,0.363235218724778,0.314280334140436,0.0272342873284907,1.17,2228,0.413944504682329
"361","SVK2005",33564,"SVK","Slovak Republic",2005,170.121,19.83,43.273,2.589,2.241,0.193,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,20894.790127,5387.099,0.67670565700059,6.23044053951858,27.3048107787808,6.9454157736563,3.18276049249196,0.415540439488738,0.359685641133357,0.0309769427660589,1.26,2182,0.405041748815086
"362","SVK2006",33736,"SVK","Slovak Republic",2006,119.613,16.31,39.218,2.176,1.845,0.18,0,3,0,0,3,0,0,0,1,0,0,3,0,0,0,3,0,1,0,3,0,0,3,0,22653.353787,5390.92,0.713539961636113,6.25793000081619,19.1138283720654,6.26692852027508,2.60629313493004,0.347718814322978,0.294825924828077,0.0287635048612758,1.35,2213,0.41050507149058
"363","SVK2007",33731,"SVK","Slovak Republic",2007,113.159,15.643,42.982,2.465,2.089,0.199,0,3,0,0,3,0,0,0,1,0,0,3,0,0,0,3,0,1,0,3,0,0,3,0,25080.894746,5396.568,0.80725710058173,6.25045399224099,18.1041249388396,6.87662049082446,2.50269820710919,0.394371353354481,0.334215722984791,0.0318376873499155,1.46,2165,0.401180898674862
"364","SVK2008",32962,"SVK","Slovak Republic",2008,107.2,14.694,45.321,2.445,2.052,0.205,0,3,0,0,3,0,0,0,1,0,0,3,0,0,0,3,0,1,0,3,0,0,3,0,26433.612043,5405.86,0.794661965055943,6.09745720384916,17.5810992051453,7.43277049511559,2.40985701231721,0.400986824221831,0.336533727322371,0.0336205721740186,1.57,2296,0.424724280687994
"365","SVK2009",31715,"SVK","Slovak Republic",2009,97.001,13.69,39.908,2.212,1.85,0.188,0,3,0,0,3,0,0,0,1,0,0,3,0,0,0,3,0,1,0,3,0,0,3,0,24936.633198,5417.758,0.968209292368364,5.85389749782105,16.5703277237269,6.81733836556834,2.33861286520574,0.377867907803878,0.316028765568343,0.0321153556361343,1.635,2264,0.417885036577861
"366","SVK2010",32021,"SVK","Slovak Republic",2010,89.211,11.787,36.84,2.562,2.178,0.028,0,5,0,0,5,0,0,0,1,0,0,5,0,0,0,5,0,1,0,5,0,0,5,0,26446.340341,5429.973,0.448523678696432,5.89708272950897,15.127988548234,6.24715671965273,1.99878491461853,0.434452104119172,0.36933516111302,0.00474811042753193,1.7,2309,0.425232316993105
"367","SVK2011",32225,"SVK","Slovak Republic",2011,58.477,8.142,29.5,1.967,1.606,0.027,0,7,0,0,7,0,0,0,1,0,0,7,0,0,1,6,0,1,0,7,0,0,6,0,27304.06561,5398.108,0.57797239912271,5.96968419305431,9.79566055906905,4.94163494181536,1.36389124394104,0.329498167137316,0.269025956493406,0.00452285231962762,1.84,2431,0.450342972019085
"368","SVK2012",32235,"SVK","Slovak Republic",2012,56.294,7.997,30.946,2.048,1.663,0.028,0,8,0,0,8,0,0,0,1,0,0,8,0,0,1,7,0,1,0,8,0,0,7,0,27633.26794,5406.244,0.400422234223941,5.96254996999765,9.44126259457112,5.19006132539165,1.34120469266325,0.343477205273771,0.278907515805801,0.00469597741585233,1.98,2459,0.454844435434287
"369","SVK2013",32321,"SVK","Slovak Republic",2013,50.066,7.134,29.305,1.921,1.547,0.027,0,8,0,0,8,0,0,0,1,0,0,8,0,0,1,7,0,1,0,8,0,0,7,0,27779.470656,5413.003,0.482246144175098,5.97099244171858,8.38487077126327,4.90789433851057,1.19477625698462,0.321722061910213,0.259085908263977,0.00452186135948764,1.88,2485,0.459079738178604
"370","SVK2014",32532,"SVK","Slovak Republic",2014,42.984,6.226,29.722,1.916,1.534,0.028,0,8,0,0,8,0,0,0,1,0,0,8,0,0,1,7,0,1,0,8,0,0,7,0,28507.028368,5418.55875,0.718453824964585,6.00381051511161,7.15945313260789,4.95052265976577,1.0370080775083,0.31913065796754,0.255504399437477,0.00466370481372187,1.77,2583,0.476695025222343
"371","SVK2015",32799,"SVK","Slovak Republic",2015,39.428,5.733,27.565,1.859,1.423,0.031,0,8,0,0,8,0,0,0,1,0,0,8,0,0,1,7,0,1,0,8,0,0,7,0,29972.922591,5422.343,1.41505375023778,6.04886116573592,6.51825176999299,4.5570561539986,0.947781713436385,0.307330578279826,0.235250894508979,0.00512493164425745,1.55,3411,0.629063856712864
"372","SVK2016",33665,"SVK","Slovak Republic",2016,35.542,5.458,26.118,1.864,1.418,0.031,0,9,0,0,9,0,0,0,1,0,0,9,0,0,1,8,0,1,0,9,0,0,8,0,30504.304887,5430.804,0.922499297997343,6.19889799005819,5.73359975547304,4.21332953726422,0.880479080112877,0.300698608525174,0.228750336313679,0.00500088887568691,1.32,3595,0.661964600453266
"373","SVK2017",34050,"SVK","Slovak Republic",2017,32.57,5.027,24.78,1.848,1.394,0.034,0,10,0,0,10,0,0,1,2,0,0,10,0,1,1,8,0,1,0,10,0,1,8,0,31369.577461,5438.389,0.88456279031156,6.26104532059034,5.20200674684288,3.9578055629956,0.802901072041116,0.295158380969163,0.22264652763583,0.00543040311306902,1.32,3873,0.712159428095342
"374","SVN2000",23827,"SVN","Slovenia",2000,98.957,14.224,22.579,1.104,0.905,2.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24582.976734,1989.395,1.95800875871461,11.9770080853727,8.26224707327821,1.88519535422,1.18760878331305,0.0921766097284593,0.0755614418516809,0.177256288454275,0.63,705,0.354379095152044
"375","SVN2001",24194,"SVN","Slovenia",2001,93.691,12.935,21.939,1.186,0.977,2.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25341.144436,1991.951,1.33401235184145,12.1458810984808,7.71380842940399,1.80629135277342,1.06497008287179,0.0976462712242705,0.0804387917252211,0.19306956662809,0.7,715,0.358944572431752
"376","SVN2002",24626,"SVN","Slovenia",2002,76.666,10.314,20.692,1.12,0.905,0.547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26188.996467,1995.032,1.42708460441463,12.3436616555524,6.21096090765857,1.67632592154633,0.835570537155852,0.0907348266060262,0.0733169804271908,0.0443142412084788,0.76,749,0.375432574515095
"377","SVN2003",24777,"SVN","Slovenia",2003,71.42,9.427,19.562,1.115,0.899,0.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26947.428665,1996.278,1.82754122651139,12.4115979838479,5.75429530451629,1.57610647923477,0.759531529482988,0.0898353299430924,0.0724322525729507,0.0456025082939823,0.94,777,0.389224346508853
"378","SVN2004",25260,"SVN","Slovenia",2004,62.012,7.64,20.101,1.24,1.013,0.638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28108.137554,1997.271,1.78561589155671,12.6472571824254,4.90319751591449,1.5893564675772,0.604083548693587,0.098044973871734,0.0800964181710214,0.0504457204275534,1.12,764,0.382521951202416
"379","SVN2005",25571,"SVN","Slovenia",2005,56.06,6.755,20.26,1.28,1.038,0.137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29124.027083,2000.813,1.54253610626541,12.7803048060963,4.38643685346682,1.58525170622971,0.528547644401862,0.100154105823003,0.0812187201908412,0.0107196191388682,1.18,777,0.388342138920529
"380","SVN2006",26139,"SVN","Slovenia",2006,49.388,5.994,20.658,1.298,1.042,0.144,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,1,0,2,0,0,2,0,30689.702109,2007.848,1.78721358963117,13.0184157366494,3.79370278220284,1.58682902880753,0.460424687708022,0.0997049123531887,0.0800404612265198,0.0110612537587513,1.23,793,0.394950215354947
"381","SVN2007",27590,"SVN","Slovenia",2007,44.629,5.68,23.043,1.471,1.181,0.162,0,3,0,0,3,0,0,0,0,0,0,2,0,0,0,2,0,1,0,3,0,1,2,0,32652.728637,2018.865,1.83826960437279,13.6660945630342,3.26567329050381,1.68614375480246,0.41562715476622,0.107638652229069,0.0864182517216383,0.0118541547662196,1.21,812,0.402206190111771
"382","SVN2008",28024,"SVN","Slovenia",2008,44.87,5.465,26.018,1.728,1.395,0.19,0,3,0,0,3,0,0,0,0,0,0,2,0,0,0,2,0,1,0,3,0,1,2,0,33746.851588,2021.972,1.81838504363398,13.8597369300861,3.23743518555524,1.87723620810734,0.394307628461319,0.124677691121896,0.100651261061947,0.0137087739080788,1.18,834,0.412468619743498
"383","SVN2009",28971,"SVN","Slovenia",2009,37.89,4.589,20.556,1.359,1.082,0.032,0,3,0,0,3,0,0,0,0,0,0,2,0,0,0,2,0,1,0,3,0,1,2,0,30898.630526,2041.66,1.09019805546694,14.1899238854657,2.67020459770115,1.44863356321839,0.323398492975734,0.095772183908046,0.0762512899106003,0.00225512132822478,1.43,840,0.411429914873191
"384","SVN2010",28819,"SVN","Slovenia",2010,36.336,4.229,20.446,1.391,1.106,0.032,0,3,0,0,3,0,0,0,0,0,0,2,0,0,0,2,0,1,0,3,0,1,2,0,31204.382911,2048.821,0.595895253723801,14.0661385255227,2.58322495076165,1.4535616838197,0.300651098546098,0.0988899688053021,0.0786285445712898,0.00227496693153822,1.67,813,0.396813582055241
"385","SWE2000",113273,"SWE","Sweden",2000,373.916,65.212,110.022,16.462,5.753,0.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39168.960449,8872.1,0.264426937840243,12.7673267884717,29.2869451996504,8.61746564671193,5.10772545266745,1.28938502732337,0.450603332656502,0.0179364093826419,0.94,8243,0.929092323125303
"386","SWE2001",114464,"SWE","Sweden",2001,338.282,59.161,101.894,16.526,5.669,0.189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39629.957284,8896,0.30457961553204,12.8669064748201,26.2908571428571,7.91907520268381,4.59791948560246,1.28438020687727,0.440587643276489,0.0146888454011742,1,8732,0.981564748201439
"387","SWE2002",116344,"SWE","Sweden",2002,305.52,53.114,95.764,16.483,5.553,0.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40368.997647,8925,0.409310282494902,13.0357422969188,23.4371003231795,7.3462636663687,4.07448987485388,1.26444659801967,0.425982646290311,0.0126575070480644,1.06,8874,0.994285714285714
"388","SWE2003",117084,"SWE","Sweden",2003,274.791,48.032,92.371,16.654,5.517,0.131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41148.377687,8958.2,0.440253208241568,13.0700363912393,21.0245015219842,7.06738659594821,3.67497063988248,1.27421221345359,0.422110530900892,0.0100229254210652,1.29,8834,0.986135607599741
"389","SWE2004",118077,"SWE","Sweden",2004,245.783,43.181,91.025,16.887,5.531,0.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42764.409407,8993.5,0.450949448935643,13.1291488297103,18.7204062645562,6.93304655013254,3.28894131371901,1.28622199496938,0.421276357800418,0.00723580798970164,1.51,8658,0.96269527992439
"390","SWE2005",117710,"SWE","Sweden",2005,230.641,40.261,91.059,16.898,5.378,0.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43811.101488,9029.6,0.397986824423575,13.0360148843803,17.6926002344746,6.98518686942486,3.08844385014018,1.29625504035341,0.412549390875881,0.00782447710474896,1.49,8936,0.989634092318597
"391","SWE2006",117951,"SWE","Sweden",2006,208.885,36.451,89.309,17.079,5.385,0.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45596.883652,9080.5,0.403816045286959,12.9894829579869,16.0810865740858,6.87548536680486,2.80619329636883,1.31483293486278,0.414566154589618,0.00731360904104247,1.46,9617,1.05908264963383
"392","SWE2007",120171,"SWE","Sweden",2007,193.371,33.458,88.236,17.349,5.356,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46816.5348,9148.1,0.380830433341495,13.1361703523136,14.7205003295304,6.71702616771101,2.54701325444575,1.32070455351125,0.407729182581488,0.00685131188057019,1.42,10261,1.12165367671976
"393","SWE2008",119160,"SWE","Sweden",2008,176.254,30.05,82.837,16.757,5.033,0.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46244.162003,9219.6,0.437068337625819,12.9246388129637,13.6370541993958,6.40923132930514,2.3250166163142,1.29651592145015,0.389411268882175,0.00665395770392749,1.38,11146,1.20894615818474
"394","SWE2009",118660,"SWE","Sweden",2009,162.051,27.312,74.637,16.188,4.692,0.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43861.898478,9298.5,0.486520600476436,12.7611980426951,12.6987293401315,5.84874552924322,2.14023792347885,1.26853293443452,0.367677077363897,0.00666081661891117,1.63,11321,1.21750820024735
"395","SWE2010",117935,"SWE","Sweden",2010,147.716,24.674,73.486,15.694,4.527,0.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46078.152611,9378.1,0.434789466730416,12.5755750098634,11.7462620901344,5.84354989273753,1.96205739941493,1.24797474371476,0.359983539237716,0.00660009581549159,1.87,11155,1.18947334747977
"396","SWE2011",119294,"SWE","Sweden",2011,129.145,21.009,70.138,17.764,4.819,0.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47192.71187,9449.2,0.446806347226986,12.6247724675105,10.2294912904253,5.55558527335826,1.6641091991215,1.40707486378192,0.381709849615236,0.00625753851828256,1.985,11378,1.20412310036829
"397","SWE2012",118479,"SWE","Sweden",2012,105.924,15.333,67.293,15.609,4.194,0.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46569.10383,9519.4,0.46488485363356,12.4460575246339,8.5106468285519,5.40677237485124,1.23195638214367,1.25413207910263,0.336974177702378,0.00594565788029946,2.1,11792,1.23873353362607
"398","SWE2013",118568,"SWE","Sweden",2013,100.402,14.156,65.309,17.783,4.521,0.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46724.663035,9600.4,0.41984689723146,12.3503187367193,8.12950678766615,5.28804166048175,1.14620523581405,1.43988186694555,0.366063426894272,0.00574883948451521,1.96,11842,1.2334902712387
"399","SWE2014",120664,"SWE","Sweden",2014,95.077,13.222,63.981,16.274,4.128,0.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47493.083302,9696.1,0.410793890339926,12.4445911242665,7.64002602018829,5.14126975817145,1.0624696197706,1.30771672909899,0.33171037591991,0.00554457750447524,1.82,12121,1.25009024246862
"400","SWE2015",122392,"SWE","Sweden",2015,89.276,12.165,61.077,16.494,4.05,0.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49103.061781,9799.2,0.393900710415578,12.4899991836068,7.14779870579776,4.89007237727956,0.973979247009608,1.32057654748676,0.324259428720831,0.00552441989672528,1.62,12650,1.29092170789452
"401","SWE2016",104243,"SWE","Sweden",2016,86.827,11.933,58.424,16.879,4.04,0.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49493.989882,9923.1,0.41902134873283,10.5050840967037,8.26523607052752,5.56149760079813,1.13592617537868,1.60674582370039,0.384575693331926,0.00637786422109878,1.42,12800,1.28991948080741
"402","SWE2017",106088,"SWE","Sweden",2017,80.545,11.174,53.78,17.09,3.997,0.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50085.581892,10057.7,0.446142165123219,10.5479383954582,7.63608934563758,5.09862666842621,1.05935393069904,1.62022182527713,0.37893660828746,0.00616234164090189,1.42,13331,1.32545214114559
"403","TUR2000",185681,"TUR","Turkey",2000,6727.393,631.909,1045.43,44.378,40.851,0.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15066.446094,64269,0.239502216400293,2.88912228290467,2328.52483946661,361.850381406821,218.720060323889,15.3603744163377,14.1395884285414,0.024921063544466,0.88,5832,0.0907435933342669
"404","TUR2001",168211,"TUR","Turkey",2001,6199.558,583.11,963.91,40.686,37.436,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14004.66194,65166,0.574502087785426,2.58126937359973,2401.7477847941,373.424800161702,225.900483678237,15.7620124486508,14.50294199547,0.00348665663957767,0.95,5568,0.0854433293435227
"405","TUR2002",163327,"TUR","Turkey",2002,4084.779,391.809,667.273,28.854,26.417,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14718.596185,66003,0.3532051158026,2.47453903610442,1650.72320153435,269.655475328635,158.336156465251,11.6603535361575,10.6755236488762,0.00404115669791278,1.02,5204,0.078844900989349
"406","TUR2003",164311,"TUR","Turkey",2003,3200.71,311.447,551.355,46.185,22.318,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15382.280216,66795,0.32460868145408,2.45992963545176,1301.1388431085,224.134459804882,126.608092976125,18.7749272720633,9.07261723195647,0.00487818831362477,1.23,5878,0.0880005988472191
"407","TUR2004",174312,"TUR","Turkey",2004,2258.99,240.143,936.602,46.185,41.323,0.068,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,16688.245063,67599,0.340019644441683,2.57861802689389,876.046772511359,363.218588496489,93.128566346551,17.9107566604709,16.0252505679471,0.0263707145807518,1.44,5163,0.0763768694803178
"408","TUR2005",182152,"TUR","Turkey",2005,1843.403,178.2,814.85,41.177,36.759,0.065,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,17966.707825,68435,0.395627532120076,2.66167896544166,692.571502399095,306.141353100707,66.9502228907725,15.4703104824542,13.8104559104484,0.0244206761386095,1.66,5036,0.073588076276759
"409","TUR2006",187593,"TUR","Turkey",2006,1612.007,155.196,757.653,38.83,34.615,0.065,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,18976.560387,69295,0.472610652977377,2.70716501912115,595.459452458247,279.869529433401,57.327868417265,14.3434181979072,12.7864388596589,0.0240103575293321,1.88,5277,0.0761526805685836
"410","TUR2007",209115,"TUR","Turkey",2007,1375.746,54.684,642.502,33.236,29.633,0.063,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,19688.44481,70158,0.40842928910093,2.98062943641495,461.562240241016,215.559167520264,18.3464604260813,11.1506648877412,9.9418598091959,0.021136475145255,1.88,5553,0.0791499187548106
"411","TUR2008",206098,"TUR","Turkey",2008,1182.888,135.564,557.54,29.256,26.074,0.06,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,19599.164837,71052,0.614458895034888,2.9006643022012,407.79899938864,192.211142660288,46.7355012081631,10.0859654727363,8.98897538064416,0.0206849168842007,1.87,5097,0.0717361932106063
"412","TUR2009",212464,"TUR","Turkey",2009,1006.122,116.861,449.692,24.662,21.879,0.119,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,18398.291981,72039,0.691743904518481,2.94929135607102,341.140253209956,152.474593286392,39.623416574102,8.36200870735748,7.41839220291438,0.0403486755403268,2.2,5374,0.0745984813781424
"413","TUR2010",226913,"TUR","Turkey",2010,874.554,103.51,386.415,21.578,19.049,0.106,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,19647.903229,73142,0.825013524776828,3.10236252768587,281.899356440574,124.555075866081,33.364895003812,6.95534445360116,6.14015925927558,0.0341675091334564,2.52,5584,0.0763446446638047
"414","TUR2011",242265,"TUR","Turkey",2011,758.513,91.757,344.604,18.519,16.257,0.114,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,21529.993843,74224,0.812964097524085,3.26397122224617,232.389610187192,105.578136734568,28.1120738365014,5.67376325924091,4.98074244319237,0.0349267785276453,2.53,7122,0.095952791549903
"415","TUR2012",258874,"TUR","Turkey",2012,671.134,83.143,304.064,16.333,14.381,0.105,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,22275.25274,75176,0.65754179382508,3.44357241672874,194.894696199696,88.2989997605013,24.1444029450621,4.74303950184259,4.17618631457775,0.0304915905034882,2.54,6361,0.0846147706714909
"416","TUR2013",268178,"TUR","Turkey",2013,600.481,75.995,269.628,14.46,12.742,0.137,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,1,0,0,0,23857.026724,76148,0.814965333847098,3.52179965330672,170.504020419274,76.5597213194222,21.5784563237849,4.10585536472045,3.61803658763955,0.0389005660419572,2.3,6225,0.0817486999001944
"417","TUR2014",276073,"TUR","Turkey",2014,544.692,70.373,243.905,8.946,11.549,0.123,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,1,0,0,0,24700.097717,77182,0.884401278853575,3.57690912388899,152.280077892441,68.1887606176627,19.6742487892695,2.50104201424985,3.22876528309541,0.0343872309135627,2.06,7401,0.0958902334741261
"418","TUR2015",290734,"TUR","Turkey",2015,512.445,67.253,231.58,12.429,10.873,0.121,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,1,0,0,0,25855.91268,78218,1.01953936481134,3.71697051829502,137.86630738063,62.3034266374074,18.0934983662042,3.3438521879106,2.92523170320637,0.0325533924480797,1.74,8326,0.106446086578537
"419","TUR2016",300852,"TUR","Turkey",2016,476.006,63.776,217.321,11.793,10.247,0.112,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,1,0,0,0,26357.927294,79278,0.747008770409459,3.79489896314236,125.433115511946,57.2666102867855,16.8057175222368,3.10759261696781,2.70020364165769,0.0295133022216904,1.42,7829,0.0987537526173718
"420","TUR2017",314734,"TUR","Turkey",2017,314.981,44.248,135.234,15.819,7.595,0.136,0,2,0,0,3,0,0,0,0,0,0,3,0,0,0,1,0,1,0,3,2,0,1,0,27970.139106,80313,0.61040554924177,3.91884252860683,80.3760288148087,34.5086588738427,11.2910890593326,4.0366510990233,1.93807226102042,0.034704124752966,1.42,8465,0.105400122022587
"421","USA2000",4353880,"USA","United States",2000,61744.888,4831.2,7614.603,208.506,156.963,235.487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48705.37996,282398,0.46706506041312,15.4175312856323,4004.84921068656,493.892495427986,313.357560980091,13.5239550442364,10.1808128092644,15.2739758160537,0.47,25977.28144892,0.0919881920159491
"422","USA2001",4355728,"USA","United States",2001,57585.462,4492.54,7052.751,192.779,142.646,224.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48682.847555,285225,0.494417270285047,15.2711999298799,3770.85378126228,461.833453322843,294.18382449501,12.6236969514625,9.3408507946318,14.7175075326099,0.435,25198.095303748,0.0883446237312578
"423","USA2002",4450661,"USA","United States",2002,46821.443,3640.647,9377.977,364.467,298.98,259.292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49039.108448,287955,0.462379249174915,15.4560990432533,3029.31825611185,606.749282193139,235.547597735482,23.5807883334633,19.3438201426709,16.7760312142399,0.4,24409.622511445,0.0847688788576166
