Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
25258861,SDGPOISON,COUNTRY,AGO,YEAR,2018,SEX,BTSX,,,,,,,2.0 [0.8-4.4],2.02907,0.78501,4.38735,,2021-02-09T16:20:42Z,2018,2018-01-01,2018-12-31
25258862,SDGPOISON,COUNTRY,AGO,YEAR,2008,SEX,MLE,,,,,,,4.4 [1.9-8.8],4.41332,1.89135,8.78414,,2021-02-09T16:20:42Z,2008,2008-01-01,2008-12-31
25258863,SDGPOISON,COUNTRY,AGO,YEAR,2013,SEX,FMLE,,,,,,,1.8 [0.7-3.7],1.76345,0.69384,3.69567,,2021-02-09T16:20:42Z,2013,2013-01-01,2013-12-31
25258864,SDGPOISON,COUNTRY,AGO,YEAR,2004,SEX,MLE,,,,,,,5.1 [2.1-10.3],5.08306,2.12927,10.28512,,2021-02-09T16:20:42Z,2004,2004-01-01,2004-12-31
25258865,SDGPOISON,COUNTRY,AGO,YEAR,2007,SEX,BTSX,,,,,,,3.4 [1.4-6.8],3.37878,1.429,6.82546,,2021-02-09T16:20:42Z,2007,2007-01-01,2007-12-31
25258866,SDGPOISON,COUNTRY,AGO,YEAR,2006,SEX,BTSX,,,,,,,3.6 [1.5-7.3],3.60681,1.50072,7.34012,,2021-02-09T16:20:42Z,2006,2006-01-01,2006-12-31
25258867,SDGPOISON,COUNTRY,AGO,YEAR,2010,SEX,FMLE,,,,,,,2.0 [0.8-4.2],2.04507,0.82921,4.22381,,2021-02-09T16:20:42Z,2010,2010-01-01,2010-12-31
25258868,SDGPOISON,COUNTRY,AGO,YEAR,2012,SEX,BTSX,,,,,,,2.8 [1.1-5.6],2.75134,1.13723,5.56423,,2021-02-09T16:20:42Z,2012,2012-01-01,2012-12-31
25258869,SDGPOISON,COUNTRY,AGO,YEAR,2005,SEX,MLE,,,,,,,4.8 [2.0-9.8],4.84539,2.01699,9.81374,,2021-02-09T16:20:42Z,2005,2005-01-01,2005-12-31
25258870,SDGPOISON,COUNTRY,AGO,YEAR,2001,SEX,BTSX,,,,,,,3.5 [1.4-7.5],3.53286,1.39602,7.47036,,2021-02-09T16:20:42Z,2001,2001-01-01,2001-12-31
25258871,SDGPOISON,COUNTRY,AGO,YEAR,2001,SEX,FMLE,,,,,,,2.1 [0.8-4.5],2.05979,0.77759,4.51586,,2021-02-09T16:20:42Z,2001,2001-01-01,2001-12-31
25258872,SDGPOISON,COUNTRY,AGO,YEAR,2018,SEX,MLE,,,,,,,2.7 [1.1-5.7],2.66603,1.054,5.68488,,2021-02-09T16:20:42Z,2018,2018-01-01,2018-12-31
25258873,SDGPOISON,COUNTRY,AGO,YEAR,2007,SEX,FMLE,,,,,,,2.2 [0.9-4.6],2.22237,0.9048,4.63007,,2021-02-09T16:20:42Z,2007,2007-01-01,2007-12-31
25258874,SDGPOISON,COUNTRY,AGO,YEAR,2016,SEX,BTSX,,,,,,,2.2 [0.9-4.8],2.24788,0.88344,4.76263,,2021-02-09T16:20:42Z,2016,2016-01-01,2016-12-31
25258875,SDGPOISON,COUNTRY,AGO,YEAR,2009,SEX,MLE,,,,,,,4.0 [1.7-7.9],3.96788,1.66674,7.85733,,2021-02-09T16:20:42Z,2009,2009-01-01,2009-12-31
25258876,SDGPOISON,COUNTRY,AGO,YEAR,2017,SEX,FMLE,,,,,,,1.5 [0.6-3.3],1.50521,0.56504,3.33518,,2021-02-09T16:20:42Z,2017,2017-01-01,2017-12-31
25258877,SDGPOISON,COUNTRY,AGO,YEAR,2019,SEX,MLE,,,,,,,2.6 [1.1-5.6],2.63715,1.05513,5.59127,,2021-02-09T16:20:42Z,2019,2019-01-01,2019-12-31
25258878,SDGPOISON,COUNTRY,AGO,YEAR,2007,SEX,MLE,,,,,,,4.6 [2.0-9.1],4.55716,1.96315,9.06255,,2021-02-09T16:20:42Z,2007,2007-01-01,2007-12-31
25258879,SDGPOISON,COUNTRY,AGO,YEAR,2006,SEX,MLE,,,,,,,4.9 [2.1-9.9],4.90737,2.08976,9.88248,,2021-02-09T16:20:42Z,2006,2006-01-01,2006-12-31
25258880,SDGPOISON,COUNTRY,AGO,YEAR,2018,SEX,FMLE,,,,,,,1.4 [0.5-3.1],1.40549,0.52168,3.11706,,2021-02-09T16:20:42Z,2018,2018-01-01,2018-12-31
25258881,SDGPOISON,COUNTRY,AGO,YEAR,2005,SEX,BTSX,,,,,,,3.6 [1.5-7.3],3.56247,1.45808,7.27829,,2021-02-09T16:20:42Z,2005,2005-01-01,2005-12-31
25258882,SDGPOISON,COUNTRY,AGO,YEAR,2009,SEX,FMLE,,,,,,,2.0 [0.8-4.3],2.03607,0.82307,4.25901,,2021-02-09T16:20:42Z,2009,2009-01-01,2009-12-31
25258883,SDGPOISON,COUNTRY,AGO,YEAR,2014,SEX,MLE,,,,,,,3.1 [1.3-6.4],3.13079,1.2856,6.35955,,2021-02-09T16:20:42Z,2014,2014-01-01,2014-12-31
25258884,SDGPOISON,COUNTRY,AGO,YEAR,2012,SEX,MLE,,,,,,,3.6 [1.5-7.3],3.6457,1.53235,7.30454,,2021-02-09T16:20:42Z,2012,2012-01-01,2012-12-31
25258885,SDGPOISON,COUNTRY,AGO,YEAR,2015,SEX,FMLE,,,,,,,1.7 [0.6-3.6],1.67075,0.63132,3.55582,,2021-02-09T16:20:42Z,2015,2015-01-01,2015-12-31
25258886,SDGPOISON,COUNTRY,AGO,YEAR,2013,SEX,BTSX,,,,,,,2.6 [1.1-5.4],2.61367,1.07154,5.35723,,2021-02-09T16:20:42Z,2013,2013-01-01,2013-12-31
25258887,SDGPOISON,COUNTRY,AGO,YEAR,2012,SEX,FMLE,,,,,,,1.9 [0.8-3.9],1.87676,0.75084,3.86242,,2021-02-09T16:20:42Z,2012,2012-01-01,2012-12-31
25258888,SDGPOISON,COUNTRY,AGO,YEAR,2000,SEX,BTSX,,,,,,,3.6 [1.4-7.7],3.60837,1.40783,7.74477,,2021-02-09T16:20:42Z,2000,2000-01-01,2000-12-31
25258889,SDGPOISON,COUNTRY,AGO,YEAR,2008,SEX,BTSX,,,,,,,3.3 [1.4-6.7],3.29382,1.38774,6.66906,,2021-02-09T16:20:42Z,2008,2008-01-01,2008-12-31
25258890,SDGPOISON,COUNTRY,AGO,YEAR,2008,SEX,FMLE,,,,,,,2.2 [0.9-4.6],2.19674,0.89422,4.59631,,2021-02-09T16:20:43Z,2008,2008-01-01,2008-12-31
25258891,SDGPOISON,COUNTRY,AGO,YEAR,2011,SEX,MLE,,,,,,,3.7 [1.5-7.4],3.66089,1.54162,7.37968,,2021-02-09T16:20:43Z,2011,2011-01-01,2011-12-31
25258892,SDGPOISON,COUNTRY,AGO,YEAR,2003,SEX,MLE,,,,,,,5.1 [2.1-10.6],5.14666,2.09011,10.6164,,2021-02-09T16:20:43Z,2003,2003-01-01,2003-12-31
25258893,SDGPOISON,COUNTRY,AGO,YEAR,2004,SEX,BTSX,,,,,,,3.7 [1.5-7.6],3.71244,1.5197,7.64192,,2021-02-09T16:20:43Z,2004,2004-01-01,2004-12-31
25258894,SDGPOISON,COUNTRY,AGO,YEAR,2002,SEX,FMLE,,,,,,,2.2 [0.8-4.8],2.19109,0.84352,4.78545,,2021-02-09T16:20:43Z,2002,2002-01-01,2002-12-31
25258895,SDGPOISON,COUNTRY,AGO,YEAR,2004,SEX,FMLE,,,,,,,2.4 [0.9-5.0],2.36179,0.91901,5.03722,,2021-02-09T16:20:43Z,2004,2004-01-01,2004-12-31
25258896,SDGPOISON,COUNTRY,AGO,YEAR,2001,SEX,MLE,,,,,,,5.0 [2.0-10.5],5.02303,2.02163,10.45917,,2021-02-09T16:20:43Z,2001,2001-01-01,2001-12-31
25258897,SDGPOISON,COUNTRY,AGO,YEAR,2011,SEX,FMLE,,,,,,,1.9 [0.8-4.0],1.92351,0.77653,3.99273,,2021-02-09T16:20:43Z,2011,2011-01-01,2011-12-31
25258898,SDGPOISON,COUNTRY,AGO,YEAR,2003,SEX,BTSX,,,,,,,3.7 [1.5-7.8],3.72327,1.49851,7.78048,,2021-02-09T16:20:43Z,2003,2003-01-01,2003-12-31
25258899,SDGPOISON,COUNTRY,AGO,YEAR,2014,SEX,BTSX,,,,,,,2.4 [0.9-4.9],2.35144,0.94708,4.85757,,2021-02-09T16:20:43Z,2014,2014-01-01,2014-12-31
